2025-05-20 19:00:23 | INFO |MainProcess | MainThread |  __main__ : main_comm:39 | ------------------------------comm_start------------------------------
2025-05-20 19:39:22 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "-77.19525913796545", "index": 3}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:303 | receive串口COM11接收数据: {"data": "-55.71657392104081", "index": 4}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:303 | receive串口COM3接收数据: {"data": "16.81870207466389", "index": 1}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-55.71657392104081", "index": 4}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:303 | receive串口COM7接收数据: {"data": "28.370803176851496", "index": 2}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:303 | receive串口COM13接收数据: {"data": "-2.1952980362734564", "index": 5}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:303 | receive串口COM17接收数据: {"data": "54.37368410321071", "index": 7}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:303 | receive串口COM2接收数据: {"data": "-16.655001869046558", "index": 0}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:303 | receive串口COM9接收数据: {"data": "-77.19525913796545", "index": 3}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:303 | receive串口COM15接收数据: {"data": "83.01274714520812", "index": 6}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM11/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "16.81870207466389", "index": 1}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM3/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "28.370803176851496", "index": 2}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM7/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-2.1952980362734564", "index": 5}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM13/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "54.37368410321071", "index": 7}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM17/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-16.655001869046558", "index": 0}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM2/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-77.19525913796545", "index": 3}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM9/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "83.01274714520812", "index": 6}
2025-05-20 19:39:22 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM15/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:23 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "-72.17031317965466", "index": 1}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:275 | send串口COM10发送数据: {"data": "-49.62505782874549", "index": 4}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "-76.90647690795194", "index": 3}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:275 | send串口COM1发送数据: {"data": "5.816007411802545", "index": 0}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:275 | send串口COM16发送数据: {"data": "-72.99207644786163", "index": 7}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:275 | send串口COM12发送数据: {"data": "28.229028501884272", "index": 5}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:275 | send串口COM6发送数据: {"data": "-23.987515781770014", "index": 2}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:275 | send串口COM14发送数据: {"data": "6.3186719284413755", "index": 6}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:303 | receive串口COM9接收数据: {"data": "-76.90647690795194", "index": 3}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:303 | receive串口COM3接收数据: {"data": "-72.17031317965466", "index": 1}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:303 | receive串口COM11接收数据: {"data": "-49.62505782874549", "index": 4}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:303 | receive串口COM2接收数据: {"data": "5.816007411802545", "index": 0}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-76.90647690795194", "index": 3}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:303 | receive串口COM13接收数据: {"data": "28.229028501884272", "index": 5}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:303 | receive串口COM17接收数据: {"data": "-72.99207644786163", "index": 7}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:303 | receive串口COM7接收数据: {"data": "-23.987515781770014", "index": 2}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:303 | receive串口COM15接收数据: {"data": "6.3186719284413755", "index": 6}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM9/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-72.17031317965466", "index": 1}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM3/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-49.62505782874549", "index": 4}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM11/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "5.816007411802545", "index": 0}
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM2/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:23 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "28.229028501884272", "index": 5}
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM13/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-72.99207644786163", "index": 7}
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM17/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-23.987515781770014", "index": 2}
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM7/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "6.3186719284413755", "index": 6}
2025-05-20 19:39:24 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM15/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  __main__ : main_comm:39 | ------------------------------comm_start------------------------------
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  enu.enviroment : enviroment:40 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  enu.enviroment : enviroment:52 | 串口通讯-已存在环境变量HOST_COMPUTER_DATA_STORAGE_LOC
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_root : communication_root:34 | communication_root通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM2/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM3/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM7/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM9/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM11/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM13/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM15/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.util.folder_util : folder_util:28 | 目录 './data/charts/port_COM17/' 创建成功或已存在。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM2连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM2连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM1连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM1连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM3连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM3连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM5连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM5连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM7连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM7连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM6连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM6连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM9连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM9连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM8连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM8连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM11连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM11连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM10连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM10连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM13连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM13连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM12连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM12连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM15连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM15连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM14连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM14连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | receive串口COM17连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | receive串口COM17连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:157 | communication_com_communication通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:185 | send串口COM16连接--当前可用端口:['COM1', 'COM5', 'COM6', 'COM8', 'COM10', 'COM12', 'COM14', 'COM16', 'COM2', 'COM3', 'COM7', 'COM9', 'COM11', 'COM13', 'COM15', 'COM17', 'COM18']
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:220 | send串口COM16连接成功
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  communication.communication_com : communication_com:43 | communication_com_store_data通讯配置文件读取成功。
2025-05-20 19:44:05 | INFO |MainProcess | MainThread |  __main__ : main_comm:18 | start serial port communication!
2025-05-20 19:44:05 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:286 | receive串口COM2开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:286 | receive串口COM3开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:286 | receive串口COM7开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:286 | receive串口COM9开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:286 | receive串口COM11开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:286 | receive串口COM13开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:286 | receive串口COM15开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:286 | receive串口COM17开始接收数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:264 | send串口COM1开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:264 | send串口COM5开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:264 | send串口COM6开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-2 |  communication.communication_com : communication_com:275 | send串口COM1发送数据: {"data": "31.9811997389709", "index": 0}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:264 | send串口COM8开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "-73.92958971543297", "index": 1}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:264 | send串口COM10开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:275 | send串口COM6发送数据: {"data": "22.728001887656717", "index": 2}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:264 | send串口COM12开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "-21.56675551886464", "index": 3}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:264 | send串口COM14开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-1 |  communication.communication_com : communication_com:303 | receive串口COM2接收数据: {"data": "31.9811997389709", "index": 0}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-10 |  communication.communication_com : communication_com:275 | send串口COM10发送数据: {"data": "-77.95151485740072", "index": 4}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-3 |  communication.communication_com : communication_com:303 | receive串口COM3接收数据: {"data": "-73.92958971543297", "index": 1}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:264 | send串口COM16开始发送数据
2025-05-20 19:44:05 | INFO |MainProcess | Thread-5 |  communication.communication_com : communication_com:303 | receive串口COM7接收数据: {"data": "22.728001887656717", "index": 2}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-12 |  communication.communication_com : communication_com:275 | send串口COM12发送数据: {"data": "-65.64838671587628", "index": 5}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:58 | 存储数据线程开始工作
2025-05-20 19:44:05 | INFO |MainProcess | Thread-7 |  communication.communication_com : communication_com:303 | receive串口COM9接收数据: {"data": "-21.56675551886464", "index": 3}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:275 | send串口COM14发送数据: {"data": "63.04723213215044", "index": 6}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-9 |  communication.communication_com : communication_com:303 | receive串口COM11接收数据: {"data": "-77.95151485740072", "index": 4}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:275 | send串口COM16发送数据: {"data": "-18.461447112965118", "index": 7}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-11 |  communication.communication_com : communication_com:303 | receive串口COM13接收数据: {"data": "-65.64838671587628", "index": 5}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-21.56675551886464", "index": 3}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-13 |  communication.communication_com : communication_com:303 | receive串口COM15接收数据: {"data": "63.04723213215044", "index": 6}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-15 |  communication.communication_com : communication_com:303 | receive串口COM17接收数据: {"data": "-18.461447112965118", "index": 7}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM9/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-77.95151485740072", "index": 4}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM11/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-65.64838671587628", "index": 5}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM13/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "63.04723213215044", "index": 6}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM15/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: {"data": "-18.461447112965118", "index": 7}
2025-05-20 19:44:05 | INFO |MainProcess | Thread-17 |  communication.util.folder_util : folder_util:48 | 文件 './data/charts/port_COM17/2025/21week/2.txt' 成功创建或写入。
2025-05-20 19:44:06 | INFO |MainProcess | Thread-6 |  communication.communication_com : communication_com:275 | send串口COM6发送数据: {"data": "66.12751198710467", "index": 2}
2025-05-20 19:44:06 | INFO |MainProcess | Thread-8 |  communication.communication_com : communication_com:275 | send串口COM8发送数据: {"data": "10.52162890512254", "index": 3}
2025-05-20 19:44:06 | INFO |MainProcess | Thread-4 |  communication.communication_com : communication_com:275 | send串口COM5发送数据: {"data": "-10.854195753722422", "index": 1}
2025-05-20 19:44:06 | INFO |MainProcess | Thread-14 |  communication.communication_com : communication_com:275 | send串口COM14发送数据: {"data": "-73.37003574521643", "index": 6}
2025-05-20 19:44:06 | INFO |MainProcess | Thread-16 |  communication.communication_com : communication_com:275 | send串口COM16发送数据: {"data": "-14.885641792090667", "index": 7}
